loan_amount,interest_rate,loan_term,credit_score,default_status,approval_delay,disbursement_delay,loan_duration,loan_type_Education Loan,loan_type_Home Loan,loan_type_Personal Loan,employment_type_Part-time,employment_type_Self-employed,income_level_Low,income_level_Medium,marital_status_Married,marital_status_Single,education_level_High School,education_level_Master,education_level_PhD
8710,0.104653123,41,316,0,23,9,152,0,0,0,0,1,0,1,1,0,0,0,1
68155,0.085866918,43,745,1,5,8,72,0,0,0,1,0,1,0,0,0,0,0,0
14975,0.097512647,42,469,1,28,1,127,0,0,0,0,0,0,1,1,0,0,0,0
63424,0.069140529,34,579,0,11,0,98,1,0,0,0,1,0,0,0,1,0,0,0
46603,0.070334896,51,639,0,2,1,135,0,0,1,0,0,0,1,0,1,1,0,0
24252,0.038912897,44,818,0,12,9,63,0,0,1,1,0,1,0,0,0,1,0,0
81797,0.097792182,36,310,1,23,4,111,0,0,1,0,1,1,0,1,0,0,0,0
2431,0.10310486,47,823,1,9,14,169,0,1,0,1,0,1,0,0,1,0,1,0
75603,0.071702341,35,432,1,8,7,132,1,0,0,1,0,0,1,0,1,0,0,0
38481,0.076190724,42,447,1,16,7,108,0,0,1,0,0,0,1,0,0,0,1,0
93573,0.068692068,50,378,0,10,1,140,1,0,0,0,0,0,1,0,0,1,0,0
10557,0.085739803,57,645,0,26,11,41,1,0,0,1,0,1,0,1,0,1,0,0
75971,0.096873988,24,548,0,5,12,177,0,0,1,1,0,0,1,0,0,0,1,0
1162,0.05385842,21,841,0,9,4,108,1,0,0,0,1,0,1,0,1,1,0,0
35742,0.086141578,34,323,0,23,11,160,0,1,0,0,0,1,0,1,0,0,0,0
20675,0.075849923,29,770,1,17,14,109,0,1,0,1,0,0,0,1,0,0,1,0
74997,0.081700916,43,500,0,13,13,90,0,0,1,1,0,0,0,1,0,0,1,0
18015,0.08688491,44,430,0,29,14,100,1,0,0,0,0,1,0,0,1,0,0,1
51057,0.077176963,47,655,1,3,12,179,0,1,0,1,0,1,0,0,0,1,0,0
33591,0.078446197,39,449,0,12,1,102,0,0,1,0,1,0,0,1,0,0,1,0
94583,0.076791872,27,825,0,0,11,46,0,0,0,1,0,0,1,0,1,0,1,0
10833,0.094554743,27,603,1,19,6,126,0,0,0,1,0,1,0,0,0,0,1,0
8896,0.086281399,29,840,0,1,9,31,0,0,0,0,0,0,0,1,0,1,0,0
33972,0.083308753,19,349,0,2,7,36,0,0,0,0,0,0,1,0,0,0,1,0
50733,0.060935724,53,763,0,19,4,43,0,1,0,0,1,1,0,0,0,0,1,0
42800,0.074321304,27,539,0,2,10,33,0,0,1,1,0,0,0,0,0,0,0,0
97044,0.093480037,22,781,0,5,11,39,0,1,0,0,1,0,1,0,1,0,0,0
6347,0.080565449,17,754,0,28,0,74,0,0,0,1,0,0,1,1,0,0,0,1
60063,0.089892972,12,582,0,6,12,73,1,0,0,1,0,0,0,1,0,0,1,0
96850,0.106497677,23,634,0,10,6,175,0,0,0,0,0,0,1,1,0,1,0,0
3643,0.095579091,49,651,0,6,14,40,1,0,0,0,1,0,0,0,1,0,0,1
41785,0.081397375,39,626,0,16,2,158,0,0,1,1,0,0,0,0,0,0,0,1
19681,0.072335162,56,635,0,20,12,82,0,1,0,1,0,0,1,0,1,0,0,1
51026,0.041696756,28,380,0,18,1,125,1,0,0,0,0,0,0,1,0,0,1,0
16892,0.077474226,12,386,1,11,13,62,0,0,0,0,0,0,0,0,0,0,0,1
48299,0.075109813,43,557,0,0,5,164,0,1,0,0,0,1,0,0,1,1,0,0
18073,0.085855493,19,484,0,0,1,112,1,0,0,0,1,0,0,0,1,0,0,0
31682,0.077691422,51,422,0,17,13,54,0,0,1,0,1,0,1,0,1,0,0,0
98798,0.075194224,54,395,0,9,9,103,1,0,0,1,0,0,0,0,1,0,1,0
97894,0.053309016,57,814,0,23,7,161,1,0,0,0,1,0,1,0,0,1,0,0
15289,0.065900483,35,742,0,19,2,150,0,0,1,0,0,1,0,0,1,1,0,0
8927,0.087149766,21,813,1,29,1,169,0,1,0,0,0,0,1,0,0,1,0,0
49330,0.105738614,58,670,0,25,7,113,0,0,1,0,1,0,0,0,1,0,1,0
67707,0.078537119,50,604,0,2,12,91,0,1,0,1,0,0,1,1,0,1,0,0
78454,0.084917166,50,656,0,13,12,91,0,1,0,1,0,1,0,0,1,0,0,0
66428,0.094287172,21,447,1,7,5,105,0,1,0,1,0,1,0,0,1,1,0,0
51601,0.067836591,47,584,0,15,12,174,1,0,0,1,0,1,0,1,0,1,0,0
78465,0.085502211,36,561,0,17,3,39,0,0,0,0,0,0,1,0,0,0,1,0
3539,0.068892648,21,790,1,8,4,62,0,0,0,0,1,0,1,0,1,0,0,1
23669,0.092972367,30,330,0,3,9,66,1,0,0,0,0,0,1,0,1,0,0,1
71968,0.082271046,57,567,1,26,14,149,0,1,0,1,0,1,0,1,0,0,1,0
21644,0.084476777,56,311,0,24,6,138,0,0,1,1,0,0,1,0,0,0,1,0
19745,0.068261021,26,490,0,0,11,159,0,0,1,0,0,1,0,1,0,0,1,0
29228,0.090605485,27,699,1,20,11,153,0,0,0,1,0,1,0,0,1,0,1,0
35521,0.111270694,13,836,1,25,3,67,0,1,0,0,0,0,0,0,0,1,0,0
98239,0.064881325,40,390,0,22,11,50,1,0,0,0,0,0,0,0,1,1,0,0
27928,0.074903615,15,800,0,13,13,72,1,0,0,0,0,1,0,1,0,0,0,1
19322,0.083474112,40,600,0,10,10,147,0,0,0,0,0,1,0,0,1,0,1,0
58714,0.091796093,42,410,0,3,6,123,0,1,0,1,0,1,0,1,0,0,1,0
88896,0.071606806,28,379,0,27,5,97,0,0,1,1,0,0,0,1,0,1,0,0
63292,0.037504546,21,732,0,27,4,93,0,0,1,1,0,1,0,0,0,0,1,0
30055,0.100387842,38,716,0,20,2,154,1,0,0,0,1,0,0,1,0,0,0,0
43891,0.091407592,52,513,0,15,13,66,0,0,0,0,0,0,0,0,0,1,0,0
82912,0.053855787,26,746,0,26,0,108,1,0,0,0,1,0,1,0,0,0,0,0
7588,0.070886468,55,317,1,8,7,133,0,0,1,0,0,0,1,0,0,1,0,0
91536,0.103522736,42,353,0,21,10,102,1,0,0,0,0,0,1,0,0,1,0,0
7304,0.101716946,32,539,0,28,13,63,0,1,0,1,0,0,0,0,0,1,0,0
8345,0.0940796,52,717,0,13,6,136,0,0,1,0,0,1,0,1,0,0,0,1
30300,0.077358313,57,785,0,5,14,33,0,0,1,0,1,0,1,1,0,0,0,1
25259,0.081244811,56,743,1,1,5,110,1,0,0,1,0,0,0,0,0,1,0,0
92006,0.078036113,37,422,0,0,3,129,1,0,0,1,0,1,0,1,0,1,0,0
89553,0.096923597,49,719,0,19,4,123,0,0,0,0,0,0,1,0,0,1,0,0
16352,0.066862364,47,515,0,25,13,92,1,0,0,1,0,0,0,1,0,1,0,0
34365,0.067913005,28,719,0,18,4,107,0,1,0,0,1,0,1,0,0,0,1,0
20446,0.095154119,14,527,1,26,1,171,0,0,0,0,0,0,1,0,1,0,1,0
3336,0.079334578,25,536,0,22,5,57,0,0,0,0,1,0,0,0,1,0,1,0
63032,0.10067701,24,629,0,6,10,50,0,0,1,1,0,0,1,0,0,0,0,1
76415,0.069927317,52,768,0,21,4,137,0,1,0,0,1,0,0,1,0,0,0,0
98852,0.079178325,38,786,0,14,0,116,0,1,0,0,1,0,0,0,0,1,0,0
99876,0.066163805,12,848,1,4,8,167,0,0,0,1,0,0,1,1,0,0,1,0
8521,0.08011044,28,714,0,2,6,55,0,0,0,0,0,1,0,0,0,0,1,0
72707,0.057821796,59,518,0,14,13,63,0,0,1,0,0,1,0,0,0,0,1,0
24481,0.072685499,45,680,0,3,10,31,1,0,0,1,0,1,0,1,0,1,0,0
19474,0.058456192,25,386,0,28,13,72,0,1,0,0,0,0,0,1,0,1,0,0
47760,0.090408848,28,760,0,4,13,81,0,1,0,0,1,0,1,0,0,0,0,0
56718,0.09074884,14,710,1,3,1,139,0,0,1,1,0,1,0,0,1,0,0,1
45629,0.054046059,45,824,0,2,5,162,0,0,0,1,0,0,1,0,1,0,0,0
46232,0.100008286,51,746,0,1,13,176,0,1,0,0,0,1,0,0,1,1,0,0
87544,0.117461227,36,599,0,4,14,152,0,0,1,0,0,1,0,0,1,0,0,0
68169,0.080690096,13,707,0,17,0,78,0,0,0,1,0,0,1,0,1,0,1,0
51669,0.070383286,45,674,0,1,1,154,0,0,1,1,0,0,1,1,0,0,0,0
79021,0.122364959,37,532,0,14,14,145,0,1,0,1,0,0,1,0,1,0,1,0
70184,0.060215473,42,348,0,17,14,105,0,0,0,1,0,0,1,1,0,0,0,0
48945,0.080301597,20,485,1,29,6,82,0,0,1,0,1,1,0,0,1,0,1,0
14140,0.082694334,41,504,0,17,2,127,0,0,1,0,1,0,1,1,0,0,0,0
84457,0.100177214,31,377,0,7,6,57,0,0,1,1,0,0,0,0,1,0,0,1
15357,0.085396085,32,780,1,11,5,174,0,1,0,1,0,1,0,0,1,0,0,0
69673,0.072520492,40,685,0,22,4,111,0,1,0,1,0,0,0,1,0,1,0,0
66633,0.065732234,36,493,0,8,9,53,1,0,0,0,1,1,0,1,0,1,0,0
77943,0.074872673,49,402,1,18,13,117,0,1,0,0,0,1,0,0,0,0,1,0
97111,0.06489609,55,675,0,0,8,105,0,0,1,0,1,0,0,0,1,1,0,0
79258,0.08071738,36,586,0,21,9,65,0,1,0,1,0,1,0,0,1,0,1,0
13924,0.071537057,20,781,0,24,4,96,0,0,1,1,0,0,0,1,0,0,0,1
70286,0.057589433,50,549,1,28,13,62,0,0,1,1,0,1,0,1,0,1,0,0
94269,0.098827187,55,500,0,16,4,113,0,0,1,1,0,0,1,0,1,1,0,0
75071,0.072534912,37,835,0,0,7,41,0,0,0,0,1,1,0,0,1,0,1,0
58326,0.060977948,48,760,0,19,6,113,1,0,0,0,0,0,0,1,0,0,0,1
91023,0.077476113,27,599,0,25,0,110,1,0,0,1,0,0,1,1,0,0,0,1
31651,0.081025573,48,777,0,16,9,72,0,0,1,1,0,0,1,0,1,0,0,0
71202,0.053802999,23,382,0,24,1,136,0,1,0,1,0,0,1,1,0,0,1,0
49777,0.084974715,35,757,1,5,3,42,1,0,0,0,0,0,1,1,0,0,1,0
17994,0.064292636,37,597,0,4,8,112,0,0,1,0,1,1,0,0,1,0,0,1
68263,0.105665432,31,663,0,26,6,119,0,1,0,0,0,0,0,0,0,0,1,0
60634,0.087859408,20,339,0,4,1,145,0,0,0,0,1,0,1,1,0,1,0,0
11800,0.0740015,34,639,0,10,10,162,0,0,0,1,0,0,0,0,0,1,0,0
38823,0.068822483,50,815,0,10,11,135,0,0,1,0,0,0,0,1,0,1,0,0
64878,0.078425484,40,407,0,10,7,118,0,1,0,0,0,0,1,0,0,0,1,0
19708,0.089191861,42,615,1,11,0,162,0,0,0,1,0,0,0,1,0,0,0,0
13819,0.079617588,30,413,0,11,7,52,0,0,0,0,0,0,0,0,0,0,0,0
75905,0.076742618,31,466,0,1,4,64,0,0,0,1,0,0,0,0,0,0,0,1
64870,0.080875554,34,560,1,2,0,125,0,1,0,1,0,0,0,1,0,0,1,0
10283,0.070942116,54,523,0,27,2,83,0,0,1,0,1,1,0,0,0,0,0,1
31573,0.074851911,38,561,1,6,10,154,0,0,1,0,1,1,0,0,1,0,1,0
79707,0.048713113,41,550,1,19,12,99,0,0,0,1,0,1,0,0,1,0,0,0
31933,0.094605893,32,825,0,13,12,149,0,0,1,1,0,0,0,0,1,1,0,0
6774,0.084481967,55,425,0,21,12,66,1,0,0,0,0,1,0,0,0,0,1,0
73055,0.068398162,46,505,0,15,6,148,0,0,0,1,0,0,1,1,0,0,0,0
11983,0.108481025,18,439,0,23,11,51,0,1,0,1,0,0,0,0,0,0,0,0
97468,0.081305247,33,361,0,13,6,165,0,0,1,0,0,1,0,1,0,0,0,0
97334,0.064457846,21,582,0,16,7,100,0,1,0,1,0,1,0,0,0,1,0,0
19133,0.092851061,34,353,0,14,10,70,0,0,1,1,0,0,0,1,0,0,0,0
15939,0.085970723,26,645,1,10,12,57,0,1,0,0,1,0,0,0,0,0,0,1
1781,0.0859187,41,823,0,12,10,60,0,1,0,1,0,0,0,0,0,0,0,0
57700,0.073613666,45,435,0,5,3,50,0,0,1,1,0,0,1,0,1,0,0,0
28624,0.086757436,24,629,1,16,5,103,0,0,0,0,0,1,0,0,0,0,1,0
7823,0.076073626,15,443,0,11,14,80,0,0,0,0,1,0,1,0,1,0,1,0
19489,0.088339122,29,735,0,27,11,65,0,1,0,0,1,1,0,1,0,0,1,0
40961,0.051425833,34,581,1,27,6,48,1,0,0,1,0,0,0,1,0,0,0,0
30118,0.073491898,44,435,0,23,7,35,0,1,0,0,1,1,0,0,1,0,0,0
82816,0.105832326,45,788,1,3,13,44,1,0,0,0,1,0,0,0,0,0,0,1
23263,0.068493988,45,700,0,20,2,139,0,0,0,0,1,1,0,1,0,1,0,0
14565,0.070942426,47,748,0,9,4,138,1,0,0,0,0,0,1,0,0,0,0,0
21354,0.07328058,46,569,1,17,7,153,0,0,1,0,0,1,0,0,0,1,0,0
43951,0.061777908,28,316,0,18,5,78,1,0,0,0,1,0,0,0,0,0,0,0
92179,0.046875788,39,568,0,6,0,47,0,0,1,0,1,0,1,1,0,1,0,0
24648,0.076541204,25,781,0,22,1,113,0,1,0,1,0,0,1,1,0,0,1,0
51729,0.082037891,45,518,0,29,2,179,1,0,0,0,1,1,0,0,0,0,0,0
42971,0.079212424,59,618,1,11,13,141,0,0,1,0,0,1,0,0,1,0,0,1
19658,0.077826822,22,537,0,10,11,167,0,1,0,1,0,0,1,0,1,1,0,0
22253,0.080645613,24,844,0,23,14,49,1,0,0,0,0,1,0,0,1,0,1,0
65166,0.095342622,44,584,1,28,6,142,1,0,0,0,0,0,0,0,0,0,0,1
49563,0.077143307,13,336,0,2,12,90,0,0,1,0,0,0,0,0,1,0,1,0
27390,0.071388761,45,402,0,1,13,130,0,1,0,0,0,1,0,1,0,0,0,0
89664,0.075783118,40,729,0,1,9,88,0,0,1,0,0,0,1,0,1,0,0,1
52578,0.088690201,48,538,0,21,2,179,1,0,0,1,0,1,0,0,1,1,0,0
80025,0.101180403,15,424,1,1,8,97,0,1,0,0,0,0,1,0,0,1,0,0
33658,0.070577844,23,487,0,26,8,33,0,0,0,0,1,0,1,1,0,0,0,1
7852,0.081484007,37,555,1,14,11,112,0,0,0,1,0,0,0,1,0,1,0,0
95986,0.085075362,39,829,0,3,11,87,0,0,0,0,1,1,0,0,1,0,1,0
3551,0.06511133,14,691,0,24,11,87,1,0,0,1,0,0,1,0,0,0,0,1
72947,0.080306258,31,767,0,25,10,83,0,0,0,0,1,0,1,0,0,1,0,0
62001,0.058014892,21,552,0,2,7,57,1,0,0,0,0,0,1,0,1,0,1,0
50159,0.053464245,29,475,1,16,8,134,0,1,0,0,1,0,1,1,0,1,0,0
52707,0.085501196,38,765,0,1,7,86,0,0,1,0,0,0,0,1,0,0,1,0
34243,0.074241879,42,588,0,25,8,93,1,0,0,1,0,0,0,1,0,0,0,0
22800,0.083034206,38,349,0,28,3,121,0,1,0,0,0,0,0,0,0,0,1,0
76939,0.079731575,53,303,1,9,3,59,0,1,0,0,1,0,0,0,1,1,0,0
58828,0.065353999,12,799,1,6,14,115,0,1,0,0,0,0,0,0,0,0,1,0
8239,0.079321185,17,522,0,8,4,52,0,0,1,0,0,1,0,1,0,1,0,0
7710,0.06150348,22,561,0,24,6,47,1,0,0,1,0,1,0,0,0,0,0,1
22384,0.100864585,45,834,0,19,8,110,0,1,0,0,0,0,0,1,0,0,0,1
22038,0.059660445,50,675,0,14,3,154,0,0,0,1,0,0,1,0,1,0,0,0
41846,0.077063221,31,360,0,7,6,124,0,0,0,0,1,0,1,1,0,0,1,0
88983,0.064365926,32,655,0,16,11,165,0,1,0,1,0,1,0,0,1,0,0,0
68821,0.088556318,32,323,0,26,11,136,0,0,0,0,1,1,0,0,0,0,0,1
38991,0.075028529,29,592,1,10,5,163,0,0,0,0,1,1,0,0,0,0,1,0
80057,0.072219999,32,655,1,15,12,147,1,0,0,0,0,0,0,0,0,0,1,0
7971,0.092798023,30,328,0,29,8,69,0,0,1,1,0,0,1,1,0,0,0,0
30139,0.080441459,15,656,0,21,8,76,1,0,0,0,1,0,1,0,1,0,0,0
86445,0.087749667,24,664,0,29,8,144,0,1,0,0,0,1,0,0,0,0,1,0
78067,0.065280111,29,708,0,23,4,99,0,1,0,0,0,1,0,0,0,0,1,0
81257,0.058927746,40,565,0,17,2,164,0,0,0,0,1,1,0,0,1,0,1,0
85742,0.081608119,36,590,0,23,12,56,1,0,0,0,0,1,0,1,0,0,0,0
38711,0.075217305,24,452,0,3,14,83,0,1,0,1,0,0,0,0,0,1,0,0
7530,0.08939652,38,518,0,17,5,171,0,1,0,0,1,0,1,1,0,0,0,1
12116,0.078801373,30,472,0,19,1,179,0,0,0,0,1,0,0,1,0,0,0,1
66794,0.08307613,12,311,0,7,6,85,0,0,0,0,0,0,1,1,0,0,0,0
1282,0.055649262,49,815,0,14,13,137,0,1,0,0,1,0,0,0,0,0,1,0
80473,0.108326554,30,661,0,12,14,89,1,0,0,0,1,0,1,0,0,0,0,1
2898,0.07753637,12,776,0,3,12,80,0,0,1,0,1,0,0,0,1,0,0,1
5135,0.090463805,51,381,0,28,6,173,1,0,0,1,0,0,1,0,1,0,0,1
7629,0.067458625,28,639,0,13,1,157,0,0,0,1,0,0,0,1,0,0,0,1
86120,0.084620149,32,740,1,14,14,163,0,1,0,1,0,0,1,0,0,0,1,0
90087,0.060457329,33,525,1,14,5,30,0,0,0,1,0,1,0,1,0,0,0,0
66031,0.086781018,26,670,0,23,3,41,0,1,0,0,0,0,1,0,1,0,1,0
34380,0.074660389,50,327,0,22,6,53,0,1,0,0,1,0,1,1,0,0,1,0
18071,0.080437858,59,315,0,4,7,155,0,0,1,1,0,0,0,1,0,0,0,1
21074,0.09046961,50,576,0,23,9,104,0,0,0,0,0,1,0,0,0,0,0,1
91724,0.061511895,43,632,0,14,12,134,0,0,1,1,0,0,0,1,0,0,1,0
68843,0.069732624,15,782,0,17,10,86,1,0,0,0,0,0,1,1,0,0,1,0
40901,0.086859864,55,587,0,2,0,178,0,0,0,1,0,0,1,0,0,0,1,0
12205,0.111473322,56,413,0,19,4,69,0,0,1,1,0,0,1,0,0,1,0,0
56661,0.077928765,43,337,0,9,8,62,0,0,0,0,1,0,1,0,1,0,0,1
6906,0.088867042,15,753,0,4,13,137,0,0,1,1,0,0,0,0,0,0,0,0
3591,0.078395428,12,465,0,4,1,94,0,0,1,1,0,1,0,1,0,0,0,0
63987,0.109133684,44,504,0,14,3,105,0,0,0,0,0,0,1,0,1,0,0,0
64370,0.053791675,18,544,0,0,7,75,1,0,0,0,1,0,0,0,1,1,0,0
81685,0.081419316,20,632,0,0,11,137,0,0,1,0,1,0,0,0,1,1,0,0
55400,0.055616839,12,695,0,15,4,143,0,0,1,0,0,0,0,0,1,0,0,0
26150,0.042401426,27,806,0,27,7,81,0,0,0,1,0,0,0,1,0,0,0,0
32852,0.084461931,29,420,1,26,14,178,1,0,0,0,0,0,0,1,0,0,0,0
43870,0.082092467,58,558,0,16,9,153,0,0,0,1,0,0,1,1,0,0,1,0
53756,0.075727446,17,709,0,13,9,59,0,1,0,1,0,0,1,1,0,0,0,1
57481,0.078407089,13,609,0,14,0,172,0,0,0,0,1,1,0,0,1,1,0,0
2283,0.126474492,20,367,0,13,13,166,0,1,0,1,0,1,0,1,0,1,0,0
34691,0.076127373,15,413,0,20,6,61,0,0,1,0,1,1,0,0,1,0,1,0
2125,0.087651865,56,519,0,1,5,101,1,0,0,0,1,1,0,0,0,1,0,0
68065,0.070259528,34,519,0,2,1,56,1,0,0,0,0,0,0,1,0,0,0,0
27170,0.084428489,54,772,0,23,6,71,0,0,0,1,0,0,0,0,0,1,0,0
9438,0.076426495,56,685,1,11,2,37,0,1,0,0,0,0,0,0,0,0,1,0
21095,0.073842223,54,597,0,25,3,40,0,0,0,0,0,0,0,1,0,0,0,1
17154,0.107283478,19,552,0,23,13,178,1,0,0,0,0,0,0,0,1,0,0,0
9004,0.097657774,50,704,0,27,10,73,0,1,0,0,0,0,0,0,0,1,0,0
10752,0.0820512,36,791,0,25,5,62,1,0,0,0,1,0,0,1,0,0,0,0
56426,0.045436821,27,656,0,1,2,96,0,1,0,0,1,0,0,0,0,0,0,1
27819,0.074584862,46,727,0,7,0,84,0,0,0,0,1,1,0,0,0,1,0,0
93051,0.120545413,28,514,0,26,9,42,0,0,1,0,1,0,1,1,0,0,0,0
25217,0.076540075,29,679,0,11,0,65,0,0,1,1,0,1,0,0,0,0,1,0
89708,0.096548264,38,513,0,8,5,116,0,1,0,0,1,0,0,0,1,0,1,0
33994,0.101629136,26,397,1,25,3,55,0,1,0,1,0,0,0,0,1,0,0,1
16036,0.083284459,28,827,0,13,6,67,0,0,1,0,0,0,0,0,0,0,0,1
78275,0.067372676,54,827,0,25,8,129,0,0,0,1,0,0,1,0,0,0,0,1
98756,0.043470315,16,834,1,5,13,165,0,0,0,0,1,0,0,1,0,1,0,0
50416,0.090262448,27,848,0,16,7,43,1,0,0,0,1,0,0,0,1,0,0,1
10587,0.06777866,26,627,0,10,2,53,1,0,0,0,1,1,0,0,0,1,0,0
96665,0.082642257,53,464,1,26,6,148,0,0,1,0,0,1,0,0,1,0,0,0
1645,0.061252695,57,415,1,18,0,130,0,0,1,0,0,0,0,0,0,0,1,0
31930,0.076021437,45,449,1,20,1,147,0,0,1,0,1,0,1,1,0,0,0,0
82835,0.080505786,59,817,1,12,8,46,0,1,0,0,0,0,1,1,0,0,1,0
31090,0.084028904,30,331,1,2,9,161,1,0,0,1,0,1,0,0,1,0,0,1
88489,0.063277667,19,592,0,2,7,114,0,0,1,1,0,1,0,0,1,0,0,0
53142,0.097953664,58,476,1,24,14,138,0,0,1,1,0,0,1,0,0,0,0,0
27475,0.071046578,21,360,0,20,6,140,1,0,0,1,0,1,0,0,0,0,0,1
19888,0.054882958,16,715,0,13,10,134,0,0,1,0,1,0,0,0,0,0,0,0
44732,0.078364649,59,682,0,7,9,110,0,0,1,0,1,0,0,0,1,1,0,0
82623,0.08051563,37,306,0,6,1,128,0,0,0,1,0,0,0,1,0,0,1,0
47305,0.082408841,33,384,0,3,14,70,1,0,0,1,0,0,0,1,0,0,0,1
47037,0.100431986,55,697,1,2,13,89,0,0,0,0,1,1,0,0,1,1,0,0
10346,0.076453267,34,692,1,18,1,116,1,0,0,0,0,0,0,1,0,1,0,0
1587,0.078205706,24,346,0,26,6,72,0,0,1,1,0,0,0,0,1,0,0,1
13763,0.063452234,20,640,0,1,6,81,0,1,0,0,0,0,0,0,0,0,0,0
60165,0.092308303,31,797,0,4,5,50,0,1,0,0,1,0,0,0,1,0,1,0
70615,0.082764636,39,777,0,11,9,151,0,0,0,1,0,0,1,1,0,1,0,0
37116,0.073699584,55,725,0,1,11,162,0,1,0,1,0,0,0,0,1,0,0,0
86751,0.05142988,48,725,0,17,4,73,0,1,0,0,0,1,0,0,1,0,0,1
92353,0.101666183,35,814,1,14,5,163,0,0,0,0,0,0,0,0,1,0,0,1
91301,0.061584801,55,428,0,15,11,107,0,0,1,0,0,0,1,0,1,0,1,0
96648,0.07113083,44,548,0,11,8,160,1,0,0,0,0,0,0,1,0,0,0,1
26556,0.085375168,31,430,1,11,3,94,0,0,1,1,0,1,0,0,0,0,1,0
60042,0.062051631,59,622,1,27,11,74,0,0,0,0,1,1,0,1,0,0,0,1
19099,0.057597353,41,842,0,3,9,143,0,0,1,0,0,0,1,1,0,0,0,1
46096,0.048140786,55,365,0,21,0,103,0,0,1,0,0,1,0,0,0,1,0,0
72986,0.090814954,20,400,0,27,8,84,0,0,0,0,1,1,0,1,0,0,0,0
14230,0.071822206,56,330,0,21,7,89,0,0,0,1,0,1,0,0,0,1,0,0
30009,0.123909051,28,490,0,7,10,144,0,0,0,0,1,0,1,0,0,0,1,0
71969,0.065084674,47,714,0,10,1,68,0,1,0,0,1,0,1,0,1,1,0,0
34866,0.066178235,25,799,1,21,3,153,0,0,0,0,0,0,1,1,0,0,0,1
85246,0.071519105,30,345,0,21,2,133,0,0,0,0,1,0,1,0,0,0,0,1
77975,0.08364702,18,388,0,3,2,77,0,0,0,0,1,0,1,1,0,0,0,0
42855,0.07294695,14,674,1,11,5,109,0,0,0,1,0,0,1,1,0,0,1,0
82557,0.089184983,44,545,0,20,6,56,0,0,1,0,0,0,1,0,0,0,0,1
7416,0.065321174,55,556,0,26,7,45,0,0,0,0,0,0,1,0,1,0,0,0
73516,0.059276124,43,651,0,22,6,138,1,0,0,0,0,0,1,0,0,0,0,0
56915,0.053026779,58,404,0,9,14,161,0,0,0,1,0,0,0,0,1,0,0,1
19058,0.046646387,22,636,0,26,11,146,1,0,0,1,0,0,1,0,0,0,0,1
77637,0.072228965,53,825,0,8,14,120,1,0,0,1,0,0,0,0,0,0,1,0
41718,0.075485295,13,600,0,15,8,166,0,1,0,1,0,0,1,0,1,0,0,0
33602,0.070528445,37,376,0,3,1,117,0,1,0,0,0,0,1,0,1,0,0,0
75658,0.098651087,15,810,0,25,9,87,0,0,1,0,0,0,1,1,0,0,0,0
79112,0.098420453,28,529,0,16,3,47,0,0,0,0,1,0,0,0,0,0,1,0
59067,0.074977955,28,331,0,21,14,119,0,0,0,1,0,0,0,1,0,0,0,0
28516,0.053091183,39,357,0,17,1,103,1,0,0,0,1,0,1,1,0,1,0,0
88969,0.071499423,41,403,1,26,12,73,0,0,0,1,0,0,1,0,1,1,0,0
2089,0.071002679,51,611,1,6,14,139,1,0,0,0,1,0,0,0,1,0,0,0
38346,0.070142976,34,366,0,21,10,110,0,1,0,0,0,0,1,1,0,1,0,0
75663,0.069534216,57,673,0,8,2,157,0,0,1,0,0,0,1,0,1,1,0,0
11487,0.070198057,35,534,0,5,12,39,0,1,0,1,0,0,0,0,0,0,1,0
1155,0.074201876,40,411,0,29,9,92,0,0,0,0,0,0,0,0,1,0,0,0
68494,0.070466884,15,688,0,21,0,123,1,0,0,1,0,0,0,0,1,0,1,0
77229,0.083124838,49,707,0,19,13,75,0,1,0,0,1,0,1,0,0,0,0,0
39547,0.085405531,40,353,0,27,7,31,0,0,0,1,0,0,0,0,1,0,0,1
29795,0.066340324,30,538,0,24,4,143,1,0,0,0,1,0,1,1,0,1,0,0
56296,0.09906598,38,594,0,2,4,177,0,0,0,0,1,1,0,1,0,0,1,0
22447,0.065299065,40,411,0,14,7,32,0,0,0,1,0,1,0,1,0,0,1,0
37598,0.055732991,47,387,0,0,14,65,0,0,1,0,0,0,1,0,1,0,0,1
42814,0.085711671,46,775,0,26,14,34,0,1,0,0,1,0,1,0,1,0,0,1
91751,0.067738878,17,603,0,25,10,49,0,0,0,0,0,0,0,0,1,1,0,0
76330,0.084819372,34,604,1,23,8,32,0,0,0,0,1,0,1,1,0,1,0,0
99745,0.043944971,50,589,1,23,8,32,0,0,1,0,1,0,1,0,1,0,0,0
88960,0.100886839,57,507,0,26,9,129,0,0,1,0,1,0,0,0,0,0,0,0
64278,0.090084401,55,669,0,16,8,99,1,0,0,0,1,0,1,0,1,0,0,1
56077,0.057492852,59,519,0,8,1,117,0,0,0,1,0,1,0,1,0,1,0,0
72906,0.057818343,19,530,1,1,6,157,0,0,0,0,1,0,1,0,0,1,0,0
10528,0.105083989,13,648,0,5,6,76,0,0,0,0,0,0,0,0,0,0,0,1
94812,0.068939301,24,554,1,24,3,131,0,0,0,0,0,0,1,1,0,0,0,1
51100,0.067487227,51,751,0,15,4,66,0,0,1,1,0,0,1,0,0,0,1,0
9179,0.046009219,32,441,1,12,13,37,0,1,0,0,1,0,1,0,0,0,0,1
